,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,debtToIncome,loanToIncome,debtToCredit,debtToFico,Probability_of_Default,Prediction,Actual
1419,5,3375.62285,20971.17146,66457.29999,5,517,0.3155585836793789,0.050793860877705516,0.00023842254160846003,40.56319431334623,0.9997081,1,1
2066,0,5044.616318,836.2222108,83622.22108,5,660,0.009999999999999998,0.06032626558883074,0.0,1.2670033496969697,6.1202954e-05,0,0
5779,3,7035.917476,19391.62184,106704.1792,6,591,0.18173254304926043,0.06593853707278224,0.00015470598719142514,32.811542876480544,0.012840354,0,0
100,5,4926.741674,18943.13978,72136.00622,4,622,0.26260311282312077,0.06829795454678278,0.00026394779630349114,30.455208649517687,0.99964666,1,1
4936,0,5478.510232,864.5285336,86452.85336,2,682,0.01,0.06336991804292254,0.0,1.2676371460410556,0.00025520733,0,0
2647,0,4164.995003,3436.000061,70998.64641,3,638,0.04839528969549548,0.05866301984052149,0.0,5.385580032915361,0.00010730422,0,0
7386,0,1678.209569,2156.965116,29812.24579,5,721,0.07235164808427537,0.056292624877087465,0.0,2.991629841886269,7.573687e-05,0,0
5047,1,2998.071151,5027.76449,43588.11689,5,666,0.11534713698892257,0.0687818461753235,0.00019889555327998271,7.549195930930931,0.00010131014,0,0
7043,5,3515.62338,19555.9666,67883.4668,5,625,0.28808143605299785,0.051789096015938896,0.0002556764440372894,31.289546559999998,0.999665,1,1
584,3,5826.998331,12236.98904,80616.16666,5,637,0.15179323883768503,0.07228076665534669,0.0002451583465665995,19.210343861852433,0.00077210914,0,0
1218,5,7018.663685,28851.57838,87756.38757,3,521,0.32876898398975424,0.07997894944571954,0.0001733007440406108,55.377309750479846,0.9996549,1,1
6061,0,3377.685758,2331.390836,53512.6261,3,569,0.04356711688272013,0.06311941693326839,0.0,4.097347690685413,0.0001144347,0,0
745,5,5631.369284,27648.96236,89901.35895,3,683,0.30754776883158563,0.06263942336101917,0.00018083861285273924,40.48164327964861,0.99947983,1,1
6742,2,5137.647857,14395.14514,89260.71109,5,631,0.161270787160609,0.05755777423529374,0.0001389357301054625,22.8132252614897,0.00022058048,0,0
3529,1,4074.80488,6292.158102,68388.66447,7,677,0.092005863117274,0.05958304510811863,0.00015892798365669546,9.29417740324963,5.0164435e-05,0,0
2755,1,3463.933719,9397.307266,73033.05498,6,592,0.12867197282892573,0.04742967030406428,0.00010641346203694517,15.873829841216216,9.823589e-05,0,0
6376,0,3713.250119,4577.974654,65196.15389,4,612,0.07021847733110195,0.056955048686845165,0.0,7.4803507418300645,6.974176e-05,0,0
8577,0,1594.455731,364.7228034,36472.28034,6,634,0.01,0.04371691915438924,0.0,0.5752725605678233,9.039428e-05,0,0
663,5,4914.799695,21776.72586,71220.38107,3,701,0.30576536565560386,0.06900833190108062,0.0002296029270949366,31.065229472182594,0.99935514,1,1
6813,5,4097.325584,22850.79132,73654.83163,4,613,0.3102415797349098,0.055628741432505534,0.0002188108030912603,37.27698420880913,0.99964666,1,1
1151,5,3872.627632,23169.07984,69147.12392,5,611,0.3350693206966286,0.05600562123857024,0.00021580485865337672,37.91993427168576,0.9997013,1,1
9499,0,2794.252466,1780.010634,41677.30218,3,605,0.04270935355441954,0.06704494580603873,0.0,2.942166337190083,0.00011680067,0,0
7431,0,2819.534281,5036.790934,50945.52185,3,759,0.09886621534332168,0.05534410442004335,0.0,6.636088187088274,9.72777e-05,0,0
291,0,6631.715979,8289.561229,103171.7885,3,683,0.08034716999211466,0.06427838535531445,0.0,12.136985693997072,0.00012692559,0,0
2339,0,3168.05044,1344.478035,49545.42537,6,653,0.027136269896959817,0.06394234011195452,0.0,2.058925015313936,6.0693754e-05,0,0
4217,5,3833.527585,17767.90996,66502.98592,3,602,0.2671746195181968,0.05764444305721182,0.0002814061986613084,29.514800598006644,0.99977964,1,1
3961,2,1773.509386,5765.87426,45612.44004,8,633,0.12641012528475992,0.03888214233758848,0.0003468684729867835,9.108806097946287,9.935139e-05,0,0
3477,5,6380.9341,28966.19979,100727.3454,2,597,0.28757036805618025,0.06334857803172086,0.0001726149800888327,48.51959763819095,0.9997316,1,1
3916,1,4498.660966,6860.732909,67505.83783,5,683,0.10163169778408482,0.06664106558204612,0.0001457570223566329,10.04499693850659,5.778513e-05,0,0
3666,0,3151.845415,3653.781857,60421.32403,2,661,0.06047172774939271,0.052164454612664,0.0,5.527657877458396,0.00022739888,0,0
4363,1,2774.103908,7925.188568,69398.24752,6,613,0.11419868442234114,0.03997368820013108,0.0001261799629648888,12.928529474714518,6.2831714e-05,0,0
3789,0,2276.667535,4149.909836,42748.64626,3,669,0.09707698837432144,0.05325706739701563,0.0,6.203153715994021,0.00010157006,0,0
4778,5,6408.91605,27320.32963,86375.12375,5,642,0.3162985874159167,0.0741986323348104,0.00018301389725948193,42.555030576323986,0.99961805,1,1
2135,0,5346.209923,3360.883512,88720.69956,5,644,0.037881616451041426,0.06025887926395878,0.0,5.218763217391304,6.729357e-05,0,0
7149,0,2862.559188,4292.081703,54607.81635,5,650,0.0785983031346757,0.052420319641658775,0.0,6.603202619999999,5.4966273e-05,0,0
963,3,2310.542561,16649.02867,85740.50065,6,555,0.19417927984772035,0.026948088050381593,0.00018019069216967118,29.998249855855857,0.038743317,0,0
6547,0,3203.826797,5053.242271,71775.41982,3,644,0.07040352092224099,0.044636824208547005,0.0,7.846649489130435,0.00010157006,0,0
5849,1,2166.164495,4402.786456,38052.82072,4,673,0.11570197353821815,0.0569252017068342,0.00022712888985047791,6.54203039524517,0.00015204695,0,0
5249,1,5448.021657,10146.16884,93609.72843,5,645,0.1083879743074691,0.05819931056710577,9.855936913425146e-05,15.730494325581395,9.982537e-05,0,0
3719,1,3514.953978,5087.471608,51095.97528,3,641,0.0995669733305069,0.0687912102418725,0.00019656129351709986,7.936773179407176,0.00022420615,0,0
8058,0,2724.062425,1684.525057,61153.99547,4,650,0.02754562549925898,0.04454430825106643,0.0,2.591577010769231,6.391965e-05,0,0
5434,1,6639.015996,9722.314393,92187.80777,5,702,0.10546204132824451,0.07201620427468812,0.00010285616773717924,13.849450702279203,6.9676746e-05,0,0
7134,1,3826.72993,4284.5969,58572.44071,7,616,0.07315039032116849,0.06533328445277964,0.00023339418464313414,6.9555144480519475,7.735879e-05,0,0
1820,5,4333.42583,24731.98108,75999.85665,3,618,0.32542141748895,0.05701886846914204,0.00020216738739313315,40.01938686084143,0.9997886,1,1
1412,0,2131.039489,3057.823704,47938.68878,4,661,0.06378613562070815,0.044453437155524966,0.0,4.6260570408472015,6.391965e-05,0,0
2172,1,3773.4134,7364.827796,68161.45033,3,634,0.10804975188091774,0.055359934123044935,0.00013578049992467198,11.616447627760252,0.000110821165,0,0
6237,0,3893.278443,2127.013367,63636.94954,4,557,0.033424188028733724,0.061179526535174646,0.0,3.8186954524236985,9.350288e-05,0,0
6181,1,3736.703451,8572.098572,79607.93867,6,762,0.10767894151278116,0.04693882938597133,0.0001166575479272265,11.249473191601052,5.9625854e-05,0,0
1555,0,1916.079818,493.5361514,48242.93386,4,680,0.010230226727757308,0.03971731535980843,0.0,0.7257884579411764,6.035012e-05,0,0
9067,0,2801.639335,4212.665837,50970.78858,4,696,0.08264862982035504,0.05496558740900688,0.0,6.052680800287356,6.035012e-05,0,0
248,0,3136.403561,3087.738958,57318.21955,6,628,0.05387011289327461,0.054719137922001275,0.0,4.916781780254777,6.2831714e-05,0,0
8317,1,3945.19903,7777.410875,64239.30264,5,730,0.12106935404615095,0.061414101147845214,0.00012857749398510467,10.6539875,5.5483903e-05,0,0
7625,1,4680.235837,5463.858469,86589.25636,8,679,0.06310088224206109,0.054050999324230714,0.00018302084610603408,8.046919689248895,5.464865e-05,0,0
9407,5,2882.479389,13384.69343,45762.75134,3,536,0.2924800856171599,0.06298745824052981,0.000373561040164967,24.97144296641791,0.99976724,1,1
2351,1,3303.832541,4733.560992,65254.80497,7,664,0.0725396542703053,0.05062972056262971,0.00021125744480530821,7.1288569156626505,5.743583e-05,0,0
7547,1,6722.188863,9982.673125,100272.1644,5,709,0.09955577586993823,0.06703943116440798,0.00010017356949168863,14.079933885754583,6.9676746e-05,0,0
7069,3,5028.627485,17075.18134,90875.53089,6,615,0.1878963585991987,0.05533532993701997,0.00017569359529859025,27.764522504065038,0.0029997502,0,0
3583,1,2293.508884,6519.165053,47108.9625,3,692,0.13838481484282317,0.048685191995047644,0.00015339387664986613,9.420758747109826,9.5898184e-05,0,0
2264,1,2127.303789,5896.516804,46214.76633,6,632,0.12758945402634908,0.04603082429996136,0.00016959164761840982,9.329931651898734,6.2831714e-05,0,0
3677,0,2980.976658,5382.404713,63617.64922,4,669,0.08460552659509288,0.04685769899625348,0.0,8.045448001494767,6.391965e-05,0,0
3059,0,4466.721728,4599.407778,77119.75216,3,683,0.05963981534143975,0.05791929567840043,0.0,6.734125590043924,0.00010131217,0,0
5358,4,3545.403593,10509.88654,48706.70837,5,753,0.21577903520315428,0.07279086827357288,0.0003805940230445152,13.957352642762283,0.9227764,1,1
47,0,4392.816559,5063.187358,55462.63115,4,679,0.09129006779910044,0.07920317640754408,0.0,7.456829687776142,6.719764e-05,0,0
2364,0,2569.884092,497.6568497,49765.68497,7,667,0.01,0.05163968090762119,0.0,0.7461122184407796,5.0164435e-05,0,0
9387,4,3681.961261,12698.894,61495.72868,5,630,0.2065004232420781,0.05987344714881749,0.0003149880611650117,20.156974603174604,0.9858328,1,1
8080,5,8048.848585,41978.36884,116584.1308,5,513,0.3600693212013037,0.06903897236929951,0.00011910896345347371,81.82917902534113,0.999488,1,1
9590,0,4809.974128,1108.165631,80476.77183,4,580,0.013770006000500382,0.05976847751995621,0.0,1.9106303982758621,8.574745e-05,0,0
4516,0,4509.247381,5719.27241,70465.41418,3,575,0.08116424882411724,0.06399234906192955,0.0,9.946560713043478,0.000120895056,0,0
1835,4,3030.290319,13332.21926,47322.91875,1,531,0.28172859181472193,0.06403430724568315,0.0003000250687446315,25.107757551789078,0.9997235,1,1
236,1,4371.119339,6693.943774,62842.60262,6,612,0.10651920027051229,0.06955662491306285,0.0001493887659893571,10.937816624183007,6.996078e-05,0,0
8698,0,5522.49493,687.5717842,68757.17842,3,739,0.01,0.0803188126229686,0.0,0.9304083683355887,0.00011909306,0,0
9002,0,5378.526671,3240.252191,82938.7406,7,590,0.03906801776298011,0.06484938922499144,0.0,5.491952866101695,6.700886e-05,0,0
5900,0,4616.814753,6917.736846,92061.90526,4,636,0.07514222985569352,0.05014902461513536,0.0,10.876944726415093,7.3679184e-05,0,0
9974,5,3691.123065,17106.07811,64632.03187,3,469,0.26466873491470816,0.0571098100772118,0.0002922937664523502,36.473514093816625,0.9997876,1,1
7042,1,4098.876037,5545.998026,81016.12647,7,658,0.06845548247796893,0.050593335124677924,0.00018031019760770465,8.42856842857143,5.1022147e-05,0,0
1500,0,2644.775108,6200.778599,66667.77191,4,587,0.0930101370024922,0.039670968928890965,0.0,10.563506982964226,8.116515e-05,0,0
2203,0,3738.213709,4096.280438,62424.79167,3,610,0.06561944907488708,0.059883479127356136,0.0,6.715213832786885,0.000110821165,0,0
3398,1,4549.734194,5830.732775,71835.25222,6,713,0.08116812560416733,0.06333567508145098,0.00017150503008603408,8.177745827489481,6.141055e-05,0,0
5346,0,5967.363804,5099.218441,78555.89977,6,558,0.06491197295085097,0.07596327992514317,0.0,9.138384302867383,8.407906e-05,0,0
7502,1,4804.230993,8827.947845,76551.35536,4,570,0.11532059495856849,0.06275827476087159,0.00011327660941793885,15.487627798245615,0.00016029144,0,0
9034,5,6731.076791,33152.47047,108097.7139,3,742,0.3066898389791017,0.0622684472053391,0.00015081832301229404,44.679879339622644,0.9981395,1,1
3654,0,1690.758114,704.4084022,26428.14198,4,624,0.026653724001220912,0.0639756709071532,0.0,1.1288596189102564,0.00010574905,0,0
3694,0,5310.172071,4400.741915,73708.56627,4,662,0.05970461966224865,0.07204280777282307,0.0,6.647646397280966,7.825477e-05,0,0
2824,1,2391.114661,4897.205067,60326.33021,6,622,0.08117856746718226,0.03963633545545319,0.00020419810612762318,7.87332004340836,8.322942e-05,0,0
944,5,7024.41041,26596.32318,92471.08498,3,539,0.2876177259707978,0.07596331773893716,0.00018799591079416266,49.34382779220779,0.99979454,1,1
9267,0,8175.079724,4626.890562,107192.5588,5,640,0.04316428876964172,0.07626536595001034,0.0,7.229516503125,6.729357e-05,0,0
4175,0,3016.192569,4530.066808,49087.15941,4,726,0.09228618772096105,0.06144565310465986,0.0,6.23976144352617,6.452159e-05,0,0
4613,0,1473.114962,3056.161324,28426.3689,2,751,0.10751149169811837,0.05182212920623851,0.0,4.069455824234354,0.0003088656,0,0
6439,2,4590.542271,12161.71207,80386.82032,5,694,0.15128987589740756,0.05710565802610664,0.00016445053036023735,17.524080792507203,9.267274e-05,0,0
8945,1,4657.081942,6737.520333,58957.11716,6,662,0.11427832054127526,0.0789910050954737,0.00014842255764365645,10.17752316163142,6.412039e-05,0,0
9395,5,5317.159662,19762.05835,76729.62694,3,563,0.2575544693505843,0.06929734802643887,0.0002530100818167051,35.10134698046181,0.99979454,1,1
8289,0,4362.175261,4098.944507,69060.19634,6,707,0.05935321247596674,0.06316482564752582,0.0,5.797658425742575,6.141055e-05,0,0
5659,3,4619.545755,14906.45227,75916.02546,3,641,0.19635448747055625,0.06085073246404383,0.00020125513070857605,23.254995741029642,0.84494907,1,1
1008,0,4586.353467,3726.619513,73405.98377,4,659,0.050767244325428104,0.06247928617604575,0.0,5.654961324734447,7.117215e-05,0,0
1366,0,5529.900594,5953.91868,70449.73038,4,679,0.08451300874943107,0.07849427619058548,0.0,8.768657849779087,7.3884774e-05,0,0
9376,1,5852.666871,8883.262239,83195.28039,6,659,0.10677603582026944,0.07034854433525638,0.00011257125739345181,13.479912350531107,7.0501315e-05,0,0
2350,1,3502.046995,5211.179806,50276.68003,5,678,0.10365003820639108,0.06965549421541628,0.0001918951249482179,7.686105908554572,8.725103e-05,0,0
9112,1,3551.715687,9840.839819,73915.32743,4,690,0.13313666002926886,0.048051139195230914,0.00010161734347807088,14.2620866942029,6.035012e-05,0,0
191,0,3873.883058,6417.802407,84764.40821,6,756,0.07571341017447068,0.04570176492476217,0.0,8.489156623015873,5.9625854e-05,0,0
3829,5,6350.219165,33119.39403,102269.8474,3,514,0.3238431939813377,0.06209278029097754,0.00015096894573224775,64.43461873540856,0.9995826,1,1
5928,1,4670.364512,7551.372184,79412.19584,4,720,0.09509083717083625,0.058811678264253875,0.00013242626315238708,10.488016922222222,6.991989e-05,0,0
8111,0,6788.688991,3875.452202,106342.0612,7,714,0.03644326768042747,0.06383823027684553,0.0,5.4278042044817925,6.2298386e-05,0,0
2530,5,4857.045802,25670.78887,98536.26248,3,557,0.2605212357756153,0.049291962976430514,0.0001947739130776467,46.08759222621185,0.9997626,1,1
8274,1,3240.802679,5561.657479,53301.45532,5,617,0.10434344513878839,0.06080139199846523,0.00017980251458775602,9.014031570502432,6.3209e-05,0,0
6963,5,3154.168363,16375.17073,61679.81997,3,587,0.2654866816726216,0.05113776863379519,0.00030534032789287445,27.896372623509368,0.99970824,1,1
1857,0,4977.744704,789.3805036,78938.05036,4,614,0.01,0.06305887567907752,0.0,1.2856359993485342,7.7654804e-05,0,0
4246,5,4046.284029,22803.64959,84109.29886,3,549,0.27111924482876376,0.04810745165923976,0.0002192631482196004,41.53670234972678,0.9997626,1,1
9259,1,3546.988296,7277.344255,78426.69299,5,746,0.09279167560881238,0.04522679920282076,0.00013741276555838844,9.75515315683646,5.264329e-05,0,0
58,5,4604.738825,24614.66577,78697.94413,5,692,0.31277393637296785,0.058511551679081966,0.00020313093205165224,35.57032625722543,0.9995523,1,1
5837,0,3141.716518,2594.552223,44014.91705,4,609,0.05894711149978188,0.07137844913875625,0.0,4.260348477832513,7.350493e-05,0,0
1153,4,7042.754075,30087.14463,118097.4523,3,605,0.2547653996258139,0.0596351059048206,0.00013294714567269324,49.73081757024793,0.999451,1,1
7965,5,4217.35898,20713.61568,76139.95873,4,548,0.27204658402104703,0.05538956220025259,0.00024138711836909008,37.79856875912409,0.9996922,1,1
3764,2,5712.000875,9762.159725,77717.83113,4,677,0.12561029538601842,0.07349665825652589,0.0002048726978803863,14.419733714918758,0.00011751241,0,0
15,0,3281.568882,6447.096241,63042.43756,3,644,0.10226597337490388,0.05205333120053932,0.0,10.011019007763975,0.00010157006,0,0
5199,1,2832.459714,5352.14495,60029.40925,5,681,0.08915871431801571,0.047184534203957705,0.00018684097858747269,7.85924368575624,6.0119215e-05,0,0
5388,3,5412.229237,20893.77433,100756.3218,4,690,0.20736936359659766,0.053716026352601524,0.0001435834403405275,30.28083236231884,0.043249425,0,0
6753,0,2556.369391,3448.657963,40100.23451,6,642,0.08600094251668255,0.06374948730941973,0.0,5.3717413753894085,7.2531235e-05,0,0
901,5,6731.216063,24140.3798,87610.27325,2,514,0.27554279771636253,0.07683135565383024,0.00020712184486840595,46.965719455252916,0.99980587,1,1
3951,0,5375.090257,6696.962995,97360.01295,3,645,0.06878555982155916,0.055208397104059746,0.0,10.382888364341085,0.00011798207,0,0
212,1,2884.87081,3317.616697,49870.52536,7,697,0.06652459890990008,0.057847211136738665,0.0003014211982066113,4.7598517890961265,6.236574e-05,0,0
1990,0,4458.132629,4541.520978,80818.05029,4,718,0.05619438926952119,0.055162585746659935,0.0,6.325238130919219,6.991989e-05,0,0
5844,5,4846.958962,20032.1134,71368.52126,3,585,0.28068556061322547,0.06791452136639099,0.00024959922601077133,34.24292888888888,0.99979454,1,1
2782,0,3538.869058,5231.646406,69432.30147,5,688,0.07534888366419001,0.050968626749742105,0.0,7.604137218023255,5.189671e-05,0,0
4203,1,5180.630529,7851.167233,75038.78794,5,596,0.1046281189839805,0.06903936845491644,0.00012736959617887177,13.173099384228188,6.6777626e-05,0,0
8324,4,2933.381046,11922.10749,42860.19024,0,581,0.27816272917224455,0.06844069122358612,0.00033551115047025966,20.51997846815835,0.9997111,1,1
2231,1,3926.801658,10603.36614,90344.0896,3,530,0.11736646179010253,0.04346495355020988,9.430967362596422e-05,20.00635120754717,0.0005567651,0,0
2868,0,3586.828777,1561.581917,56985.92906,4,631,0.02740293863342692,0.06294235851140478,0.0,2.4747732440570522,7.350493e-05,0,0
2729,1,5123.458796,9312.143189,79504.49426,5,673,0.11712725520329596,0.06444237956215382,0.00010738666488518489,13.836765511144131,6.1202954e-05,0,0
8182,1,4670.348645,11119.16653,101481.5968,5,696,0.10956830480223584,0.04602163143140452,8.993479837737442e-05,15.975813979885059,9.267274e-05,0,0
6716,5,3933.413055,17365.53469,62481.77904,6,600,0.2779295813405508,0.06295296189440895,0.0002879266368273282,28.942557816666667,0.99855846,1,1
4903,3,2921.06412,10396.04201,49448.97243,5,551,0.2102377764212723,0.059072291626182126,0.0002885713617850223,18.867589854809435,0.29036415,0,0
1549,1,3313.069921,4591.628634,52104.31349,7,639,0.0881237718424452,0.06358532910400697,0.00021778764785009399,7.18564731455399,6.936833e-05,0,0
7452,0,3745.443206,3050.693343,59637.62973,5,633,0.05115383285371224,0.06280335457590963,0.0,4.819420763033175,6.3209e-05,0,0
8190,0,2314.475477,382.322336,38232.2336,3,603,0.01,0.06053728121707229,0.0,0.6340337247097845,0.00016803395,0,0
179,1,2875.904756,5709.994486,46523.24506,7,713,0.122734226269813,0.06181651241849121,0.0001751315176313815,8.00840741374474,5.3631895e-05,0,0
5079,0,6357.431522,6056.365014,94359.92047,4,725,0.06418365958590978,0.0673742780868624,0.0,8.353606915862068,8.1026104e-05,0,0
8372,5,6774.331885,28778.41852,104460.9161,3,619,0.2754946021385696,0.0648503970472072,0.0001737413053648231,46.49179082390953,0.999645,1,1
5713,1,2712.140466,4450.425517,54992.35352,5,672,0.08092807876246719,0.049318501435179164,0.00022469761513368568,6.622657019345238,8.065946e-05,0,0
73,1,5137.219376,8042.606207,79741.33151,6,709,0.10085868964943748,0.06442354646856836,0.00012433780471927562,11.3435912651622,6.639119e-05,0,0
4206,1,3397.310362,5831.442723,64402.11158,7,644,0.09054738392787338,0.05275153684642587,0.00017148415023538936,9.055035284161491,5.0164435e-05,0,0
4522,0,4322.78733,934.9454406,93494.54406,3,548,0.01,0.04623571753262797,0.0,1.7061048186131387,0.00027356565,0,0
1407,5,6863.977612,33742.51884,108466.6621,6,644,0.3110865420463602,0.06328191058070735,0.0001481809945401219,52.39521559006211,0.9980432,1,1
573,4,3527.717443,14499.36506,68773.4951,8,605,0.21082780566724463,0.051294723903017106,0.00027587414920912407,23.965892661157024,0.16394275,0,0
4001,0,4222.673829,907.8333618,90783.33618,5,669,0.01,0.04651375468982022,0.0,1.357000540807175,5.806956e-05,0,0
2835,0,3694.510482,4558.483873,65357.47728,4,531,0.06974693734690612,0.056527739988681526,0.0,8.584715391713749,0.00029540318,0,0
5132,0,2335.12672,3193.724016,37929.32208,3,658,0.08420197991579817,0.06156521108061946,0.0,4.853683914893617,0.00015400759,0,0
2157,2,4047.072273,9771.694378,60945.41788,3,615,0.16033517724400909,0.06640486543169798,0.00020467279497635553,15.88893394796748,0.0018457912,0,0
6566,1,2148.645212,3990.501453,40567.77343,5,657,0.09836629214777193,0.052964336721794784,0.00025059507226797643,6.073822607305936,0.00010956948,0,0
123,5,4429.009343,26716.4405,99683.45517,3,572,0.26801278561660835,0.04443073662973233,0.00018715067974717665,46.70706381118881,0.9997626,1,1
765,1,6982.22201,5906.09034,89549.70161,6,521,0.06595321071779504,0.0779703548361159,0.0001693167463469582,11.336065911708253,0.0001205973,0,0
8393,1,5150.252929,12602.40773,101469.2857,6,612,0.12419923569049035,0.0507567673653191,7.934991641474212e-05,20.592169493464052,0.00010690907,0,0
2002,4,1344.111534,6298.992514,29516.43828,6,714,0.2134062536355589,0.045537727867076515,0.0006350221866607541,8.822118366946778,0.09203557,0,0
3410,0,5718.083929,2044.652044,97731.20651,3,662,0.020921178782242783,0.058508271136660094,0.0,3.088598253776435,0.00011798207,0,0
3222,1,5262.6798,5389.639959,73552.24327,8,675,0.07327635051476791,0.07155022832793063,0.00018554115072754156,7.984651791111111,6.645669e-05,0,0
7027,0,6872.144106,9456.291841,97004.86986,3,689,0.09748265066122526,0.07084328978450319,0.0,13.72466159796807,0.00012692559,0,0
4239,1,3470.891067,6854.616253,62095.53228,5,630,0.11038823569610925,0.055895987030904634,0.00014588708734239334,10.880343258730159,5.997291e-05,0,0
7688,0,4838.852867,5818.678082,80441.64606,4,593,0.07233414987132351,0.060153578451027534,0.0,9.812273325463744,7.3679184e-05,0,0
7299,0,3230.113087,7993.550083,90217.32704,4,577,0.08860326885384077,0.035803688636971615,0.0,13.853639658578857,8.116515e-05,0,0
3712,2,3825.850948,8399.915899,60922.98812,6,607,0.13787760840710384,0.0627981500261317,0.0002380976219342979,13.838411695222405,9.5637915e-05,0,0
7658,1,10006.51554,16251.28916,132504.235,5,670,0.12264731885739352,0.07551845825908886,6.153357989970071e-05,24.25565546268657,0.00015578333,0,0
5949,5,4086.946133,18591.4052,60657.15314,4,644,0.3064997982528133,0.06737780989435997,0.00026894147839884633,28.868641614906835,0.99958307,1,1
2025,1,4355.778468,5274.996238,68573.05178,6,594,0.07692520751334717,0.06352026568650407,0.00018957359491485575,8.880465047138047,8.445352e-05,0,0
6828,2,1356.610224,4025.742689,40596.48581,9,657,0.0991648072161052,0.03341693737603836,0.0004968027403899484,6.127462235920852,0.00013998976,0,0
6404,1,3374.206325,8829.523645,77842.02311,5,620,0.11342875341925321,0.043346847758977784,0.00011325639300669205,14.241167169354837,5.997291e-05,0,0
9647,0,3655.515772,4706.708158,55439.04962,3,610,0.08489878867443688,0.06593756200830053,0.0,7.7159150131147545,0.00011680067,0,0
1637,0,4015.14258,788.6897564,78868.97564,3,655,0.009999999999999998,0.050909024079724946,0.0,1.2041064983206107,0.00010157006,0,0
3988,5,2771.45245,14494.81083,46682.2947,3,585,0.31049910727717506,0.05936838511925165,0.0003449510351422779,24.77745441025641,0.9997794,1,1
9827,2,4093.376713,11366.06876,65372.3325,3,556,0.1738666546738255,0.06261634787163209,0.00017596233510732342,20.442569712230217,0.0036101358,0,0
4342,0,3573.094923,1218.010682,84270.77697,7,718,0.014453535683355645,0.042400165887541356,0.0,1.6963937075208915,5.0886094e-05,0,0
6980,0,6265.594816,3938.700545,79813.28939,3,557,0.04934893142611773,0.07850315234326166,0.0,7.071275664272891,0.00014529053,0,0
2358,5,3629.735079,19427.77053,68348.97699,4,506,0.2842437646556501,0.05310591670642063,0.0002573635504021984,38.39480341897234,0.99968505,1,1
2670,5,5769.39485,29972.57749,85706.80144,4,631,0.349710606234473,0.06731548433806539,0.0001668191533300128,47.500122805071314,0.99925476,1,1
5826,3,5242.327728,15030.04658,71046.88958,2,624,0.2115510850489227,0.07378687172641175,0.0001996001798152777,24.08661310897436,0.9817529,1,1
4994,0,4439.968969,5537.722301,68059.89478,4,645,0.0813654255402597,0.06523620089851687,0.0,8.585615970542635,7.117215e-05,0,0
7474,0,5863.002268,7834.44993,81255.18357,4,664,0.09641784789336856,0.0721554245576114,0.0,11.798870376506024,7.825477e-05,0,0
393,0,3983.6763,6719.219449,93956.24066,6,481,0.0715143496781111,0.04239927302344666,0.0,13.969271203742204,0.00036887647,0,0
1142,0,2983.957953,4669.341834,57321.77928,4,614,0.0814584245752673,0.05205626884720805,0.0,7.604791260586319,6.974176e-05,0,0
3231,0,3165.883223,3475.241718,70373.98777,6,712,0.04938247537368451,0.044986554312467085,0.0,4.880957469101124,5.515272e-05,0,0
4045,0,1634.376238,478.74886,27971.77099,5,572,0.017115428986286003,0.05842948730648106,0.0,0.8369735314685315,0.00010041375,0,0
3863,1,5899.990232,7558.960684,78548.38134,5,620,0.09623318208532798,0.07511281749348395,0.00013229331938671056,12.191872070967742,7.342297e-05,0,0
1269,0,2762.45489,5355.339975,64325.18115,4,704,0.08325417634676961,0.0429451552349029,0.0,7.607017009943181,6.121831e-05,0,0
8293,5,2372.160278,10064.94338,34056.5216,5,647,0.2955364466816247,0.06965362775040419,0.0004967737831427324,15.556326707882535,0.99960655,1,1
2266,0,4169.201342,1822.116084,73132.9877,3,645,0.024915105225490466,0.05700849196948644,0.0,2.824986176744186,0.00010730422,0,0
8993,1,3078.067344,5845.47057,48683.85334,5,680,0.12007000615124276,0.06322563093975503,0.0001710726258946848,8.596280250000001,5.469704e-05,0,0
2506,4,2715.506159,13038.84307,51197.50466,3,638,0.25467731594714016,0.05303981467521781,0.0003067756838950896,20.437058103448276,0.9995858,1,1
211,0,4790.726048,3236.670635,73466.87582,5,531,0.04405618993422443,0.06520933406420712,0.0,6.095424924670433,0.00016017181,0,0
8049,2,3831.365239,10505.66839,69780.98694,3,523,0.1505520178302024,0.05490557538680751,0.00019037341802104985,20.087320057361378,0.00095319847,0,0
8466,0,4397.856242,7068.303608,84865.99745,6,613,0.08328781632672604,0.05182118132283851,0.0,11.530674727569332,6.637904e-05,0,0
9536,0,2657.689508,942.6321427,53326.66037,5,598,0.017676564333106017,0.04983791389822599,0.0,1.576307930936455,5.997291e-05,0,0
9031,3,3172.815314,11171.24824,61834.93211,3,636,0.18066241619101536,0.051311050335687024,0.0002685465344202216,17.56485572327044,0.46283874,0,0
527,1,3366.178871,4719.255783,55236.35115,5,603,0.08543750057248305,0.06094136924176607,0.00021189781736397146,7.826294830845771,0.00010500976,0,0
6511,0,6720.576764,5055.064867,109294.5327,3,594,0.04625176339676138,0.061490511903712096,0.0,8.510210213804713,0.00013567336,0,0
9708,0,3341.822487,588.279086,58827.9086,6,686,0.01,0.05680675323208753,0.0,0.8575496880466472,5.4370554e-05,0,0
5045,5,4787.070696,26833.25669,82154.49885,4,696,0.32661944343416804,0.05826912418686125,0.00018633593595306528,38.553529727011494,0.9995679,1,1
